File,Similarity
../data/text/6395.txt,0.76872337
../data/text/2403.txt,0.7411107
../data/text/5610.txt,0.7080121
../data/text/5409.txt,0.7372227
../data/text/2660.txt,0.8004086
../data/text/5345.txt,0.70747966
../data/text/647.txt,0.721442
../data/text/4159.txt,0.8037698
../data/text/4507.txt,0.72205156
../data/text/6121.txt,0.7131634
../data/text/1987.txt,0.734892
../data/text/1554.txt,0.7308054
../data/text/3336.txt,0.7430428
../data/text/8123.txt,0.7422627
../data/text/8571.txt,0.77148604
../data/text/5161.txt,0.72090936
../data/text/8502.txt,0.75448114
../data/text/2264.txt,0.74754554
../data/text/4561.txt,0.75361645
../data/text/7105.txt,0.7166567
../data/text/5598.txt,0.7827131
../data/text/7659.txt,0.7254709
../data/text/17.txt,0.7081475
../data/text/9747.txt,0.7684518
../data/text/7183.txt,0.8330277
../data/text/5199.txt,0.70397043
../data/text/1173.txt,0.71790713
../data/text/2267.txt,0.7386944
../data/text/3607.txt,0.7010325
../data/text/9441.txt,0.7099639
../data/text/9894.txt,0.7307099
../data/text/3442.txt,0.71009296
../data/text/7858.txt,0.7263805
../data/text/593.txt,0.70402795
../data/text/4754.txt,0.7857726
../data/text/3836.txt,0.7750737
../data/text/6634.txt,0.7260443
../data/text/7361.txt,0.7839871
../data/text/8149.txt,0.74339116
../data/text/9865.txt,0.7163886
../data/text/1868.txt,0.74075186
../data/text/6655.txt,0.7212807
../data/text/5384.txt,0.7684107
../data/text/1627.txt,0.7467292
../data/text/3671.txt,0.7119892
../data/text/1862.txt,0.7793524
../data/text/8300.txt,0.79295003
../data/text/8767.txt,0.7366888
../data/text/7852.txt,0.7231058
../data/text/3879.txt,0.7397748
../data/text/2847.txt,0.7810915
../data/text/8806.txt,0.76532924
../data/text/7034.txt,0.70397824
../data/text/8148.txt,0.71673405
../data/text/8918.txt,0.73441654
../data/text/2416.txt,0.7768073
../data/text/2096.txt,0.70501363
../data/text/1605.txt,0.7429925
../data/text/8351.txt,0.7869791
../data/text/107.txt,0.7128844
../data/text/8812.txt,0.7097268
../data/text/9459.txt,0.7384567
../data/text/8449.txt,0.7299287
../data/text/1765.txt,0.7448031
../data/text/9010.txt,0.7537278
../data/text/6470.txt,0.78577614
../data/text/6911.txt,0.72320604
../data/text/659.txt,0.75244594
../data/text/849.txt,0.7264295
../data/text/1053.txt,0.76248
../data/text/8857.txt,0.76845896
../data/text/8481.txt,0.70187813
../data/text/3912.txt,0.7464272
../data/text/4351.txt,0.78200257
../data/text/9502.txt,0.76056325
../data/text/9576.txt,0.73903096
../data/text/4380.txt,0.7743814
../data/text/9807.txt,0.734902
../data/text/3684.txt,0.7032682
../data/text/2493.txt,0.7548021
../data/text/7146.txt,0.75782436
../data/text/4051.txt,0.7390553
../data/text/8259.txt,0.75913846
../data/text/8690.txt,0.7228439
../data/text/8353.txt,0.717329
../data/text/9180.txt,0.7559284
../data/text/3889.txt,0.725304
../data/text/9418.txt,0.74040574
../data/text/4657.txt,0.70822674
../data/text/1847.txt,0.72118276
../data/text/3902.txt,0.71311784
../data/text/3046.txt,0.7583741
../data/text/4989.txt,0.801327
../data/text/3381.txt,0.775319
../data/text/8729.txt,0.7484403
../data/text/4832.txt,0.7620847
../data/text/5523.txt,0.77904093
../data/text/9069.txt,0.7168601
../data/text/692.txt,0.7354313
../data/text/1297.txt,0.7512317
../data/text/1950.txt,0.8166181
../data/text/9881.txt,0.7467879
../data/text/7778.txt,0.725374
../data/text/6014.txt,0.7639706
../data/text/5764.txt,0.8148669
../data/text/3227.txt,0.7337791
../data/text/5814.txt,0.7738803
../data/text/2518.txt,0.7055268
../data/text/6207.txt,0.7082142
../data/text/2517.txt,0.7456859
../data/text/750.txt,0.7253729
../data/text/6288.txt,0.76957893
../data/text/3954.txt,0.7506917
../data/text/951.txt,0.7414336
../data/text/6742.txt,0.7967396
../data/text/8156.txt,0.82265735
../data/text/3089.txt,0.7252881
../data/text/5941.txt,0.70747805
../data/text/8527.txt,0.75743186
../data/text/8471.txt,0.7478565
../data/text/6016.txt,0.72913647
../data/text/993.txt,0.7331458
../data/text/3173.txt,0.8101742
../data/text/6197.txt,0.8159787
../data/text/9380.txt,0.7402668
../data/text/6183.txt,0.7524847
../data/text/3288.txt,0.7044033
../data/text/4462.txt,0.7364222
../data/text/4500.txt,0.71192545
../data/text/822.txt,0.7556243
../data/text/6525.txt,0.7483801
../data/text/7664.txt,0.7049712
../data/text/6961.txt,0.74899757
../data/text/5536.txt,0.72535414
../data/text/8556.txt,0.7047781
../data/text/6853.txt,0.7017382
../data/text/2598.txt,0.7146769
../data/text/7338.txt,0.74573326
../data/text/4902.txt,0.74361145
../data/text/9006.txt,0.77771646
../data/text/2709.txt,0.7374085
../data/text/3611.txt,0.7540717
../data/text/8936.txt,0.73853326
../data/text/4174.txt,0.73411137
../data/text/7814.txt,0.73750675
../data/text/3165.txt,0.8150223
../data/text/8723.txt,0.7101115
../data/text/989.txt,0.73007727
../data/text/8450.txt,0.75343984
../data/text/9798.txt,0.7785602
../data/text/1998.txt,0.733699
../data/text/3722.txt,0.7898035
../data/text/241.txt,0.7095288
../data/text/173.txt,0.77629745
../data/text/2865.txt,0.75967646
../data/text/4356.txt,0.70798624
../data/text/333.txt,0.76876855
../data/text/2734.txt,0.7697609
../data/text/74.txt,0.7393714
../data/text/8505.txt,0.7482506
../data/text/7950.txt,0.7252696
../data/text/4010.txt,0.73109174
../data/text/1849.txt,0.7338239
../data/text/1821.txt,0.7021256
../data/text/530.txt,0.8354335
../data/text/5607.txt,0.77486163
../data/text/1478.txt,0.7055819
../data/text/9819.txt,0.7379246
../data/text/4296.txt,0.7040527
../data/text/3148.txt,0.76922804
../data/text/339.txt,0.7056539
../data/text/2873.txt,0.7242233
../data/text/871.txt,0.70425606
../data/text/9220.txt,0.7641356
../data/text/2573.txt,0.70338976
../data/text/2128.txt,0.76639783
../data/text/114.txt,0.70009655
../data/text/2252.txt,0.72895813
../data/text/5086.txt,0.7329345
../data/text/3265.txt,0.7136279
../data/text/682.txt,0.73667777
../data/text/6578.txt,0.72059023
../data/text/4506.txt,0.7845341
../data/text/2043.txt,0.7550401
../data/text/5627.txt,0.73473954
../data/text/789.txt,0.75238645
../data/text/6583.txt,0.7408469
../data/text/6687.txt,0.70790565
../data/text/7897.txt,0.7016832
../data/text/769.txt,0.70047307
../data/text/8880.txt,0.7831286
../data/text/3398.txt,0.72393024
../data/text/6362.txt,0.78721255
../data/text/9589.txt,0.8106921
../data/text/7231.txt,0.7088992
../data/text/3301.txt,0.7691529
../data/text/7295.txt,0.77808267
../data/text/9366.txt,0.7632165
../data/text/8008.txt,0.7683829
../data/text/731.txt,0.7022759
../data/text/8134.txt,0.7100681
../data/text/2375.txt,0.7460953
../data/text/8064.txt,0.7327844
../data/text/7527.txt,0.74087954
../data/text/3885.txt,0.71720564
../data/text/10.txt,0.78950435
../data/text/9809.txt,0.7148833
../data/text/5621.txt,0.705216
../data/text/1858.txt,0.7198359
../data/text/400.txt,0.70119005
../data/text/7777.txt,0.75132734
../data/text/2076.txt,0.745982
../data/text/4272.txt,0.7530563
../data/text/4317.txt,0.7116089
../data/text/143.txt,0.74759674
../data/text/5544.txt,0.7136781
../data/text/346.txt,0.73708487
../data/text/2086.txt,0.7727019
../data/text/3447.txt,0.7279136
../data/text/6379.txt,0.7510524
../data/text/7843.txt,0.73923546
../data/text/3529.txt,0.77503175
../data/text/3351.txt,0.7416023
../data/text/6549.txt,0.7763852
../data/text/2034.txt,0.80471486
../data/text/1102.txt,0.70685554
../data/text/9744.txt,0.7266649
../data/text/7672.txt,0.74357957
../data/text/4530.txt,0.81182176
../data/text/1420.txt,0.7150136
../data/text/2880.txt,0.76126856
../data/text/2236.txt,0.702269
../data/text/9300.txt,0.78484863
../data/text/6518.txt,0.7085618
../data/text/5444.txt,0.73726577
../data/text/1653.txt,0.71218854
../data/text/8549.txt,0.72910523
../data/text/734.txt,0.7164116
../data/text/2164.txt,0.7895819
../data/text/1597.txt,0.73055315
../data/text/2351.txt,0.7843375
../data/text/2178.txt,0.7882321
../data/text/9848.txt,0.7742894
../data/text/1371.txt,0.7005281
../data/text/749.txt,0.71918404
../data/text/9067.txt,0.7220261
../data/text/4876.txt,0.7010701
../data/text/9836.txt,0.7492369
../data/text/5103.txt,0.70687574
../data/text/8526.txt,0.761129
../data/text/8183.txt,0.76849943
../data/text/3474.txt,0.7122796
../data/text/3878.txt,0.7345998
../data/text/9767.txt,0.76160645
../data/text/4004.txt,0.77484715
../data/text/5297.txt,0.7417577
../data/text/493.txt,0.7401954
../data/text/1178.txt,0.7080251
../data/text/4200.txt,0.7081865
../data/text/5694.txt,0.73958856
../data/text/759.txt,0.70606387
../data/text/3245.txt,0.7396672
../data/text/4985.txt,0.7260167
../data/text/5123.txt,0.7252511
../data/text/2756.txt,0.77998924
../data/text/4721.txt,0.7102928
../data/text/1035.txt,0.78582525
../data/text/2020.txt,0.7082028
../data/text/2088.txt,0.7265043
../data/text/2384.txt,0.7657111
../data/text/986.txt,0.7361476
../data/text/6889.txt,0.7143642
../data/text/6557.txt,0.7192824
../data/text/3509.txt,0.7203077
../data/text/2258.txt,0.70767057
../data/text/638.txt,0.7548478
../data/text/6560.txt,0.70421505
../data/text/3153.txt,0.79671156
../data/text/1980.txt,0.7015219
../data/text/9035.txt,0.7112218
../data/text/6725.txt,0.7440545
../data/text/735.txt,0.7163342
../data/text/9634.txt,0.75438833
../data/text/9615.txt,0.7674862
../data/text/3574.txt,0.7089385
../data/text/1054.txt,0.7684505
../data/text/998.txt,0.76339185
../data/text/9520.txt,0.7203015
../data/text/2583.txt,0.7391145
../data/text/7416.txt,0.7615504
../data/text/5646.txt,0.7006737
../data/text/1614.txt,0.799407
../data/text/8594.txt,0.7237384
../data/text/5902.txt,0.73455703
../data/text/6904.txt,0.7113502
../data/text/9429.txt,0.7304901
../data/text/260.txt,0.72712874
../data/text/5732.txt,0.71818745
../data/text/4290.txt,0.7781448
../data/text/615.txt,0.7336445
../data/text/2728.txt,0.72752726
../data/text/9141.txt,0.7303584
../data/text/3043.txt,0.78804064
../data/text/1886.txt,0.7733785
../data/text/9363.txt,0.7241429
../data/text/2061.txt,0.7409784
../data/text/7484.txt,0.71878886
../data/text/2444.txt,0.77874595
../data/text/1571.txt,0.7237038
../data/text/1254.txt,0.7893823
../data/text/5265.txt,0.7502151
../data/text/7077.txt,0.8202244
../data/text/4250.txt,0.71001196
../data/text/1057.txt,0.7327826
../data/text/8644.txt,0.72931385
../data/text/444.txt,0.7210609
../data/text/4173.txt,0.7032491
../data/text/4274.txt,0.76423526
../data/text/9975.txt,0.7437638
../data/text/5501.txt,0.72950554
../data/text/2738.txt,0.7666411
../data/text/3141.txt,0.72090393
../data/text/729.txt,0.740239
../data/text/5768.txt,0.7134545
../data/text/5210.txt,0.7875188
../data/text/7878.txt,0.7732035
../data/text/98.txt,0.7583731
../data/text/1632.txt,0.7446629
../data/text/7658.txt,0.720644
../data/text/6888.txt,0.70905536
../data/text/9479.txt,0.7327798
../data/text/9960.txt,0.75541735
../data/text/6662.txt,0.7436032
../data/text/8622.txt,0.7513032
../data/text/4258.txt,0.7549523
../data/text/5643.txt,0.7539133
../data/text/4855.txt,0.7398521
../data/text/3267.txt,0.7011264
../data/text/7305.txt,0.7029678
../data/text/247.txt,0.72716606
../data/text/5747.txt,0.75631064
../data/text/6765.txt,0.722317
../data/text/8816.txt,0.7072071
../data/text/79.txt,0.7974578
../data/text/4297.txt,0.7027789
../data/text/4332.txt,0.8259071
../data/text/5375.txt,0.706121
../data/text/5037.txt,0.7068063
../data/text/3199.txt,0.7681989
../data/text/3982.txt,0.7411181
../data/text/2866.txt,0.7614481
../data/text/1259.txt,0.7302357
../data/text/3723.txt,0.7608775
../data/text/3749.txt,0.70729995
../data/text/1709.txt,0.7401071
../data/text/2723.txt,0.70189416
../data/text/7523.txt,0.750752
../data/text/4905.txt,0.720436
../data/text/7862.txt,0.7006399
../data/text/503.txt,0.7174755
../data/text/7113.txt,0.72091055
../data/text/7500.txt,0.7273864
../data/text/6304.txt,0.7491713
../data/text/2388.txt,0.76691455
../data/text/4428.txt,0.7369918
../data/text/3285.txt,0.75998706
../data/text/1301.txt,0.71571386
../data/text/5395.txt,0.7235191
../data/text/5122.txt,0.77965534
../data/text/3303.txt,0.74691176
../data/text/1443.txt,0.7841029
../data/text/8655.txt,0.763695
../data/text/9108.txt,0.7788888
../data/text/7498.txt,0.70470405
../data/text/665.txt,0.7257326
../data/text/1239.txt,0.70968485
../data/text/8196.txt,0.7396476
../data/text/1078.txt,0.77526534
../data/text/9950.txt,0.7194663
../data/text/3511.txt,0.7546686
../data/text/8608.txt,0.72544754
../data/text/902.txt,0.7419673
../data/text/1718.txt,0.70305234
../data/text/8200.txt,0.7186593
../data/text/5093.txt,0.7526263
../data/text/3669.txt,0.7379747
../data/text/6649.txt,0.78206396
../data/text/1776.txt,0.7793002
../data/text/2021.txt,0.7674237
../data/text/8611.txt,0.71548206
../data/text/8858.txt,0.73753184
../data/text/2597.txt,0.7337861
../data/text/3662.txt,0.7185242
../data/text/5277.txt,0.7863048
../data/text/771.txt,0.74985117
../data/text/6798.txt,0.7804005
../data/text/448.txt,0.71083367
../data/text/5670.txt,0.7000432
../data/text/763.txt,0.78863215
../data/text/6421.txt,0.7113554
../data/text/3687.txt,0.71882665
../data/text/136.txt,0.7231571
../data/text/4092.txt,0.70450413
../data/text/52.txt,0.7036135
../data/text/7393.txt,0.725478
../data/text/5119.txt,0.827006
../data/text/5251.txt,0.76248574
../data/text/7014.txt,0.7309932
../data/text/2322.txt,0.7078259
../data/text/6480.txt,0.7658329
../data/text/8994.txt,0.8105471
../data/text/8484.txt,0.7347907
../data/text/1383.txt,0.7263367
../data/text/9293.txt,0.76835
../data/text/2296.txt,0.74001014
../data/text/2640.txt,0.7300705
../data/text/8050.txt,0.7140242
../data/text/7180.txt,0.71150374
../data/text/3689.txt,0.7322947
../data/text/7613.txt,0.7183049
../data/text/6556.txt,0.73279864
../data/text/7836.txt,0.75135195
../data/text/6118.txt,0.7124983
../data/text/4542.txt,0.7121995
../data/text/1265.txt,0.7491255
../data/text/5974.txt,0.7344184
../data/text/8973.txt,0.7489112
../data/text/2856.txt,0.7216102
../data/text/8425.txt,0.72675127
../data/text/5714.txt,0.72956514
../data/text/6958.txt,0.76641095
../data/text/528.txt,0.7677084
../data/text/9704.txt,0.72686327
../data/text/8728.txt,0.7548129
../data/text/3111.txt,0.72694397
../data/text/9262.txt,0.71599364
../data/text/6186.txt,0.81482947
../data/text/1547.txt,0.79198426
../data/text/2736.txt,0.7934412
../data/text/4808.txt,0.73267585
../data/text/4037.txt,0.77222323
../data/text/7893.txt,0.7440456
../data/text/4569.txt,0.79078245
../data/text/8385.txt,0.79414093
../data/text/4744.txt,0.76489073
../data/text/3702.txt,0.7028572
../data/text/4289.txt,0.7361034
../data/text/1688.txt,0.76654625
../data/text/8759.txt,0.7375809
../data/text/335.txt,0.70588267
../data/text/1262.txt,0.761222
../data/text/6564.txt,0.7511191
../data/text/9827.txt,0.704975
../data/text/7644.txt,0.71797454
../data/text/8538.txt,0.7347753
../data/text/4936.txt,0.7829288
../data/text/5555.txt,0.729143
../data/text/5746.txt,0.7183082
../data/text/3370.txt,0.732575
../data/text/7619.txt,0.71748227
../data/text/437.txt,0.8481853
../data/text/3429.txt,0.70328385
../data/text/9982.txt,0.7286317
../data/text/9131.txt,0.71589285
../data/text/5840.txt,0.79113126
../data/text/4599.txt,0.70787704
../data/text/5579.txt,0.7193937
../data/text/9893.txt,0.72699046
../data/text/3893.txt,0.77876264
../data/text/8879.txt,0.7022606
../data/text/2542.txt,0.735887
../data/text/4708.txt,0.75302416
../data/text/9169.txt,0.76048434
../data/text/5372.txt,0.7149321
../data/text/2747.txt,0.7350076
../data/text/9450.txt,0.7775464
../data/text/9743.txt,0.74748176
../data/text/7889.txt,0.7324524
../data/text/5949.txt,0.7277079
../data/text/1796.txt,0.8172091
../data/text/5262.txt,0.7583829
../data/text/4901.txt,0.71266055
../data/text/9699.txt,0.7007525
../data/text/3719.txt,0.74856526
../data/text/2784.txt,0.7340809
../data/text/4154.txt,0.7001523
../data/text/4590.txt,0.7549831
../data/text/607.txt,0.7474599
../data/text/2764.txt,0.72018063
../data/text/2328.txt,0.8064395
../data/text/7522.txt,0.76241297
../data/text/8988.txt,0.72300076
../data/text/6096.txt,0.7032559
../data/text/2822.txt,0.7409109
../data/text/9288.txt,0.72002685
../data/text/7330.txt,0.7027252
../data/text/8810.txt,0.74747777
../data/text/1521.txt,0.7203417
../data/text/7095.txt,0.7255683
../data/text/6861.txt,0.7115239
../data/text/6221.txt,0.720416
../data/text/7929.txt,0.7960113
../data/text/3029.txt,0.7986891
../data/text/7285.txt,0.7726197
../data/text/3894.txt,0.7495301
../data/text/7329.txt,0.8109646
../data/text/2755.txt,0.70746607
../data/text/1493.txt,0.73628855
../data/text/8496.txt,0.72843575
../data/text/4131.txt,0.7311107
../data/text/161.txt,0.74741846
../data/text/8825.txt,0.7001746
../data/text/8247.txt,0.7550459
../data/text/9102.txt,0.71181566
../data/text/8947.txt,0.7218698
../data/text/9661.txt,0.7088617
../data/text/282.txt,0.7320122
../data/text/9955.txt,0.74021286
../data/text/8983.txt,0.7079544
../data/text/1444.txt,0.7491663
../data/text/245.txt,0.7505292
../data/text/3066.txt,0.71762586
../data/text/6789.txt,0.73463595
../data/text/4619.txt,0.7221911
../data/text/3965.txt,0.7198045
../data/text/2548.txt,0.71562403
../data/text/6263.txt,0.7239034
../data/text/2308.txt,0.7746912
../data/text/952.txt,0.7316536
../data/text/7894.txt,0.7433375
../data/text/3677.txt,0.784003
../data/text/3155.txt,0.7909948
../data/text/9078.txt,0.725269
../data/text/1003.txt,0.82740927
../data/text/1512.txt,0.7011007
../data/text/2330.txt,0.7225745
../data/text/5545.txt,0.8179543
../data/text/2027.txt,0.7371587
../data/text/1310.txt,0.7336664
../data/text/8260.txt,0.74914765
../data/text/5985.txt,0.7525326
../data/text/841.txt,0.77585804
../data/text/633.txt,0.72437084
../data/text/8293.txt,0.72628224
../data/text/7756.txt,0.7489826
../data/text/5026.txt,0.79284585
../data/text/620.txt,0.7146126
../data/text/4538.txt,0.71540046
../data/text/7262.txt,0.80281526
../data/text/1156.txt,0.70557904
../data/text/2184.txt,0.72840285
../data/text/9956.txt,0.70285547
../data/text/1607.txt,0.76163197
../data/text/4763.txt,0.73544717
../data/text/8333.txt,0.7980393
../data/text/2228.txt,0.7190869
../data/text/7529.txt,0.71482265
../data/text/6264.txt,0.73458177
../data/text/3365.txt,0.7126952
../data/text/2400.txt,0.7995921
../data/text/999.txt,0.7324275
../data/text/9724.txt,0.79131734
../data/text/2797.txt,0.7802271
../data/text/4123.txt,0.7422056
../data/text/5029.txt,0.72621274
../data/text/9504.txt,0.7574657
../data/text/3389.txt,0.70210135
../data/text/4373.txt,0.7677359
../data/text/3098.txt,0.7211092
../data/text/5410.txt,0.7369757
../data/text/8402.txt,0.7679541
../data/text/9870.txt,0.7194191
../data/text/8026.txt,0.70111346
../data/text/6018.txt,0.7147853
../data/text/3413.txt,0.7313094
../data/text/7128.txt,0.72282845
../data/text/4025.txt,0.75762653
../data/text/7062.txt,0.7069659
../data/text/9173.txt,0.7421436
../data/text/2282.txt,0.701372
../data/text/4673.txt,0.7412364
../data/text/6340.txt,0.743729
../data/text/7487.txt,0.7286555
../data/text/6026.txt,0.7258096
../data/text/2732.txt,0.7632661
../data/text/8893.txt,0.71507347
../data/text/2947.txt,0.74956375
../data/text/2849.txt,0.7554499
../data/text/2529.txt,0.7137847
../data/text/5024.txt,0.78439516
../data/text/1645.txt,0.8019887
../data/text/5439.txt,0.76090276
../data/text/4776.txt,0.70332915
../data/text/4494.txt,0.7015275
../data/text/2653.txt,0.7952827
../data/text/2386.txt,0.74192446
../data/text/4951.txt,0.7621935
../data/text/3818.txt,0.7506242
../data/text/3491.txt,0.71282685
../data/text/824.txt,0.7056693
../data/text/9961.txt,0.78861165
../data/text/6182.txt,0.7312355
../data/text/8689.txt,0.7455408
../data/text/315.txt,0.731166
../data/text/3109.txt,0.76879776
../data/text/5977.txt,0.72562695
../data/text/163.txt,0.70043266
../data/text/6445.txt,0.7494005
../data/text/8037.txt,0.73992276
../data/text/4198.txt,0.7029438
../data/text/3079.txt,0.71652156
../data/text/106.txt,0.7055428
../data/text/8378.txt,0.73709416
../data/text/3086.txt,0.705597
../data/text/5481.txt,0.731346
../data/text/9254.txt,0.8012581
../data/text/9779.txt,0.796522
../data/text/6098.txt,0.75510406
../data/text/560.txt,0.70068884
../data/text/5169.txt,0.7329376
../data/text/557.txt,0.7379853
../data/text/287.txt,0.77270246
../data/text/5398.txt,0.7128125
../data/text/4987.txt,0.7354254
